
         0.00000         1.00000         1.00085         1.00601         1.00892         1.00968         1.00190         1.00515         1.00398         1.00263         1.00744         1.00090         1.00560         1.00582         1.00810         1.00592         1.00512         1.00877         1.00995         1.00726         1.00967         1.00297         1.00426         1.00899         1.00653         1.00902         1.00962         1.00165         1.00858         1.00907         1.00294         1.00936         1.00415         1.00308         1.00515         1.00395         1.00790         1.00689         1.00544         1.00592         1.00094         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000

        15.69866         2.92964         2.92989         2.93086         2.93101         2.93092         2.92928         2.93060         2.93008         2.92991         2.93100         2.92927         2.93077         2.93042         2.93086         2.93023         2.93025         2.93106         2.93099         2.93034         2.93106         2.92950         2.93033         2.93118         2.93027         2.93099         2.93090         2.92924         2.93131         2.93083         2.92954         2.93136         2.92976         2.92999         2.93050         2.93008         2.93098         2.93044         2.93023         2.93045         2.92941         2.92964         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000

        18.69538         3.09871         3.09894         3.09982         3.09994         3.09985         3.09835         3.09960         3.09910         3.09895         3.09995         3.09834         3.09976         3.09940         3.09981         3.09922         3.09926         3.10000         3.09991         3.09932         3.10000         3.09855         3.09934         3.10010         3.09926         3.09993         3.09983         3.09831         3.10026         3.09976         3.09859         3.10029         3.09878         3.09903         3.09949         3.09909         3.09993         3.09941         3.09923         3.09944         3.09847         3.09871         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000

        19.98304         3.16600         3.16622         3.16707         3.16717         3.16709         3.16563         3.16686         3.16636         3.16622         3.16719         3.16562         3.16701         3.16665         3.16705         3.16648         3.16652         3.16723         3.16715         3.16657         3.16723         3.16582         3.16661         3.16734         3.16651         3.16717         3.16707         3.16559         3.16749         3.16699         3.16587         3.16753         3.16605         3.16630         3.16674         3.16636         3.16717         3.16666         3.16650         3.16670         3.16576         3.16600         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000

        20.56385         3.19544         3.19565         3.19649         3.19659         3.19650         3.19507         3.19628         3.19578         3.19565         3.19661         3.19505         3.19643         3.19607         3.19647         3.19590         3.19594         3.19665         3.19656         3.19600         3.19665         3.19525         3.19603         3.19675         3.19593         3.19659         3.19648         3.19503         3.19691         3.19641         3.19530         3.19694         3.19547         3.19573         3.19617         3.19578         3.19659         3.19608         3.19592         3.19612         3.19519         3.19544         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000

