
         0.00000         0.00000         6.44288        12.88577        19.32865        25.77153        32.21441        38.65730        45.10018        51.54306        57.98595        64.42883        70.87171        77.31460        83.75748        90.20036        96.64324       103.08613       109.52901       115.97189       122.41478       128.85766       135.30054       141.74342       148.18631       154.62919       161.07207       167.51496       173.95784       180.40072       186.84361       193.28649       199.72937       206.17225       212.61514       219.05802       225.50090       231.94379       238.38667       244.82955       251.27243         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000

        15.69866         0.00000         6.44288        12.88577        19.32865        25.77153        32.21441        38.65730        45.10018        51.54306        57.98595        64.42883        70.87171        77.31460        83.75748        90.20036        96.64324       103.08613       109.52901       115.97189       122.41478       128.85766       135.30054       141.74342       148.18631       154.62919       161.07207       167.51496       173.95784       180.40072       186.84361       193.28649       199.72937       206.17225       212.61514       219.05802       225.50090       231.94379       238.38667       244.82955       251.27243       257.71532         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000

        18.69538         0.00000         6.44288        12.88577        19.32865        25.77153        32.21441        38.65730        45.10018        51.54306        57.98595        64.42883        70.87171        77.31460        83.75748        90.20036        96.64324       103.08613       109.52901       115.97189       122.41478       128.85766       135.30054       141.74342       148.18631       154.62919       161.07207       167.51496       173.95784       180.40072       186.84361       193.28649       199.72937       206.17225       212.61514       219.05802       225.50090       231.94379       238.38667       244.82955       251.27243       257.71532         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000

        19.98304         0.00000         6.44288        12.88577        19.32865        25.77153        32.21441        38.65730        45.10018        51.54306        57.98595        64.42883        70.87171        77.31460        83.75748        90.20036        96.64324       103.08613       109.52901       115.97189       122.41478       128.85766       135.30054       141.74342       148.18631       154.62919       161.07207       167.51496       173.95784       180.40072       186.84361       193.28649       199.72937       206.17225       212.61514       219.05802       225.50090       231.94379       238.38667       244.82955       251.27243       257.71532         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000

        20.56385         0.00000         6.44288        12.88577        19.32865        25.77153        32.21441        38.65730        45.10018        51.54306        57.98595        64.42883        70.87171        77.31460        83.75748        90.20036        96.64324       103.08613       109.52901       115.97189       122.41478       128.85766       135.30054       141.74342       148.18631       154.62919       161.07207       167.51496       173.95784       180.40072       186.84361       193.28649       199.72937       206.17225       212.61514       219.05802       225.50090       231.94379       238.38667       244.82955       251.27243       257.71532         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000

        21.06356         0.00000         6.44288        12.88577        19.32865        25.77153        32.21441        38.65730        45.10018        51.54306        57.98595        64.42883        70.87171        77.31460        83.75748        90.20036        96.64324       106.30743       115.97189       122.41478       128.85766       135.30054       141.74342       148.18631       154.62919       161.07207       167.51496       177.17852       186.84361       193.28649       199.72937       206.17225       212.61514       219.05802       225.50090       231.94379       238.38667       244.82955       251.27243       257.71532         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000

        21.06391         0.00000         6.44288        12.88577        22.54996        32.21441        38.65730        45.10018        51.54306        57.98595        64.42883        70.87171        77.31460        83.75748        90.20036        96.64324       106.30743       115.97189       122.41478       128.85766       135.30054       141.74342       148.18631       154.62919       161.07207       167.51496       177.17852       186.84361       193.28649       199.72937       206.17225       212.61514       219.05802       225.50090       231.94379       238.38667       244.82955       251.27243       257.71532         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000

        21.06406         0.00000         6.44288        12.88577        22.54996        32.21441        38.65730        45.10018        51.54306        57.98595        64.42883        70.87171        77.31460        83.75748        90.20036        96.64324       106.30743       115.97189       122.41478       128.85766       135.30054       141.74342       148.18631       157.85047       167.51496       177.17852       186.84361       193.28649       199.72937       206.17225       212.61514       219.05802       225.50090       231.94379       238.38667       244.82955       251.27243       257.71532         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000

        21.06688         0.00000         6.44288        12.88577        22.54996        32.21441        38.65730        45.10018        51.54306        57.98595        64.42883        70.87171        77.31460        83.75748        90.20036        96.64324       106.30743       115.97189       122.41478       128.85766       138.52304       148.18631       157.85047       167.51496       177.17852       186.84361       193.28649       199.72937       206.17225       212.61514       219.05802       225.50090       231.94379       238.38667       244.82955       251.27243       257.71532         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000

        21.06774         0.00000         6.44288        12.88577        22.54996        32.21441        38.65730        45.10018        51.54306        57.98595        64.42883        70.87171        77.31460        83.75748        90.20036        96.64324       106.30743       119.19419       128.85766       138.52304       148.18631       157.85047       167.51496       177.17852       186.84361       193.28649       199.72937       206.17225       212.61514       219.05802       225.50090       231.94379       238.38667       244.82955       251.27243       257.71532         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000

        21.06808         0.00000         6.44288        12.88577        22.54996        32.21441        38.65730        45.10018        51.54306        57.98595        64.42883        70.87171        77.31460        83.75748        90.20036        96.64324       106.30743       119.19419       128.85766       138.52304       148.18631       157.85047       167.51496       177.17852       186.84361       193.28649       199.72937       206.17225       212.61514       219.05802       228.72159       238.38667       244.82955       251.27243       257.71532         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000         0.00000

